Date,Open,High,Low,Close,Volume
11/06/2020 16:00:00,3054,3054,2829,2898,381660548
12/06/2020 16:00:00,2829,2966,2732,2956,483937073
15/06/2020 16:00:00,2966,2976,2819,2829,236538553
16/06/2020 16:00:00,2898,3073,2888,3054,347152955
17/06/2020 16:00:00,3122,3122,3005,3024,223637853
18/06/2020 16:00:00,2976,3044,2966,2976,134217690
19/06/2020 16:00:00,3005,3034,2985,3024,171107241
22/06/2020 16:00:00,3024,3034,2956,2985,97762534
23/06/2020 16:00:00,2946,2985,2907,2937,175709030
24/06/2020 16:00:00,2976,3063,2937,3044,316199974
25/06/2020 16:00:00,3024,3034,2966,2985,162166369
26/06/2020 16:00:00,3024,3044,2946,2956,150990571
29/06/2020 16:00:00,2966,2985,2907,2966,121781535
30/06/2020 16:00:00,2995,3034,2956,2956,137366629
01/07/2020 16:00:00,2966,2995,2956,2985,103824148
02/07/2020 16:00:00,3015,3015,2966,2985,173723695
03/07/2020 16:00:00,2985,3015,2966,2976,50710197
06/07/2020 16:00:00,2995,3024,2956,2966,138046211
07/07/2020 16:00:00,2995,3005,2956,2956,212558406
08/07/2020 16:00:00,2966,3122,2956,3112,348163232
09/07/2020 16:00:00,3112,3151,3063,3063,196989089
10/07/2020 16:00:00,3054,3073,3024,3034,109795354
13/07/2020 16:00:00,3054,3102,2976,3083,98261402
14/07/2020 16:00:00,3083,3171,3054,3093,216521101
15/07/2020 16:00:00,3122,3161,3054,3054,169866160
16/07/2020 16:00:00,3054,3083,3054,3063,120025995
17/07/2020 16:00:00,3063,3073,3024,3024,122578778
20/07/2020 16:00:00,3024,3054,2956,2976,139964008
21/07/2020 16:00:00,2976,3102,2976,3073,209263282
22/07/2020 16:00:00,3083,3093,3015,3024,177898455
23/07/2020 16:00:00,3044,3083,3024,3063,151555865
24/07/2020 16:00:00,3054,3063,3015,3015,97176845
27/07/2020 16:00:00,3015,3073,3015,3073,96880920
28/07/2020 16:00:00,3083,3093,3024,3063,106006495
29/07/2020 16:00:00,3063,3073,3024,3044,68856902
30/07/2020 16:00:00,3054,3093,3034,3083,80441583
03/08/2020 16:00:00,3093,3102,2898,2917,347765881
04/08/2020 16:00:00,2927,3005,2927,3005,160197017
05/08/2020 16:00:00,3024,3034,2966,3005,165535278
06/08/2020 16:00:00,3024,3054,3015,3034,117468791
07/08/2020 16:00:00,3034,3054,2985,3034,92166275
10/08/2020 16:00:00,3034,3073,3024,3054,93752897
11/08/2020 16:00:00,3054,3141,3054,3112,176772592
12/08/2020 16:00:00,3112,3288,3112,3268,470910008
13/08/2020 16:00:00,3268,3366,3219,3249,219580649
14/08/2020 16:00:00,3249,3268,3200,3258,101632161
18/08/2020 16:00:00,3258,3444,3258,3434,268554054
19/08/2020 16:00:00,3434,3551,3434,3473,222973838
24/08/2020 16:00:00,3444,3561,3434,3551,199848871
25/08/2020 16:00:00,3580,3707,3551,3707,183784585
26/08/2020 16:00:00,3707,3727,3610,3649,166013750
27/08/2020 16:00:00,3649,3688,3571,3610,192686699
28/08/2020 16:00:00,3619,3649,3561,3600,79836314
31/08/2020 16:00:00,3610,3649,3415,3424,272696559
01/09/2020 16:00:00,3463,3541,3395,3522,201885569
02/09/2020 16:00:00,3532,3571,3502,3571,109598960
03/09/2020 16:00:00,3571,3600,3463,3493,184104804
04/09/2020 16:00:00,3522,3522,3395,3463,137921160
07/09/2020 16:00:00,3463,3483,3415,3424,97185661
08/09/2020 16:00:00,3424,3483,3424,3434,83417400
09/09/2020 16:00:00,3395,3405,3298,3327,182898462
10/09/2020 16:00:00,3219,3219,3102,3102,284797334
11/09/2020 16:00:00,2946,3229,2937,3171,598091848
14/09/2020 16:00:00,3219,3366,3219,3356,282789144
15/09/2020 16:00:00,3356,3376,3229,3249,200421660
16/09/2020 16:00:00,3288,3307,3161,3180,141994140
17/09/2020 16:00:00,3190,3229,3093,3122,171803624
18/09/2020 16:00:00,3122,3190,3112,3141,207954871
21/09/2020 16:00:00,3122,3171,3073,3112,117024344
22/09/2020 16:00:00,3034,3112,3024,3054,137951702
23/09/2020 16:00:00,3093,3102,2976,3005,123624506
24/09/2020 16:00:00,2956,3005,2937,2956,168256988
25/09/2020 16:00:00,2985,3102,2966,3083,173655516
28/09/2020 16:00:00,3102,3151,3005,3015,138854017
29/09/2020 16:00:00,3044,3083,2946,2966,187266661
30/09/2020 16:00:00,2985,3005,2927,2966,172033547
01/10/2020 16:00:00,3015,3093,2985,3083,133283287
02/10/2020 16:00:00,3102,3132,2985,3024,160992010
05/10/2020 16:00:00,3083,3093,3034,3083,95042049
06/10/2020 16:00:00,3141,3161,3102,3112,123838622
07/10/2020 16:00:00,3083,3093,3005,3044,295961953
08/10/2020 16:00:00,3073,3093,3034,3073,127023541
09/10/2020 16:00:00,3073,3093,3044,3073,83156526
12/10/2020 16:00:00,3083,3132,3073,3112,160434515
13/10/2020 16:00:00,3112,3219,3073,3200,209551535
14/10/2020 16:00:00,3219,3298,3210,3278,198728950
15/10/2020 16:00:00,3278,3298,3229,3229,187879298
16/10/2020 16:00:00,3258,3278,3132,3171,143956317
19/10/2020 16:00:00,3180,3210,3151,3200,98605398
20/10/2020 16:00:00,3200,3210,3132,3171,137390813
21/10/2020 16:00:00,3200,3229,3151,3161,119907702
22/10/2020 16:00:00,3141,3219,3122,3219,164141886
23/10/2020 16:00:00,3268,3268,3190,3210,120179018
26/10/2020 16:00:00,3219,3278,3210,3258,103754231
27/10/2020 16:00:00,3258,3317,3249,3278,187890877
02/11/2020 16:00:00,3278,3307,3219,3298,160705423
03/11/2020 16:00:00,3307,3317,3278,3298,124493909
04/11/2020 16:00:00,3337,3337,3210,3210,141687454
05/11/2020 16:00:00,3288,3405,3278,3405,240665154
06/11/2020 16:00:00,3424,3512,3385,3473,275490132
09/11/2020 16:00:00,3590,3600,3493,3600,263894769
10/11/2020 16:00:00,3707,3912,3678,3902,579707752
11/11/2020 16:00:00,3873,4088,3854,4019,366029569
12/11/2020 16:00:00,4000,4000,3824,3854,341633812
13/11/2020 16:00:00,3873,3980,3863,3902,243311110
16/11/2020 16:00:00,3951,3971,3834,3863,197849890
17/11/2020 16:00:00,3902,3922,3834,3863,185374489
18/11/2020 16:00:00,3883,3951,3873,3941,187225853
19/11/2020 16:00:00,3912,4029,3883,3941,204695639
20/11/2020 16:00:00,3941,3980,3893,3922,127906484
23/11/2020 16:00:00,3912,4000,3912,3980,126600107
24/11/2020 16:00:00,4019,4127,3980,4098,211320913
25/11/2020 16:00:00,4215,4283,4146,4215,290424519
26/11/2020 16:00:00,4117,4215,4117,4185,139940834
27/11/2020 16:00:00,4224,4263,4166,4166,117815653
30/11/2020 16:00:00,4146,4176,3893,3990,460024480
01/12/2020 16:00:00,4029,4156,3971,4137,234125580
02/12/2020 16:00:00,4215,4234,4146,4195,139758701
03/12/2020 16:00:00,4244,4293,4195,4293,203962451
04/12/2020 16:00:00,4293,4293,4166,4195,154140944
07/12/2020 16:00:00,4244,4312,4244,4293,144372471
08/12/2020 16:00:00,4293,4293,4234,4293,83304745
10/12/2020 16:00:00,4341,4341,4224,4224,198473610
11/12/2020 16:00:00,4293,4293,4156,4176,178810091
14/12/2020 16:00:00,4195,4205,4166,4176,130571314
15/12/2020 16:00:00,4176,4185,4137,4176,137056355
16/12/2020 16:00:00,4234,4244,4195,4215,133297429
